"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Uttarakhand","Champawat","2023-06-10","2023","06","15.2608241352","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-11","2023","06","14.8677290192","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-12","2023","06","14.4997729221","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-13","2023","06","15.3630531441","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-14","2023","06","15.0338407683","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-15","2023","06","14.6531005364","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-16","2023","06","14.2620676051","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-17","2023","06","13.9158305703","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-18","2023","06","14.3280885076","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-19","2023","06","13.9976971361","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-20","2023","06","14.5970506878","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-21","2023","06","14.3086776869","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-01","2023","06","26.2507613891","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-02","2023","06","23.2796357511","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-03","2023","06","22.1720534543","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-04","2023","06","21.3189010764","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-05","2023","06","20.5734161655","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-06","2023","06","20.9843291733","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-07","2023","06","20.2930523733","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-08","2023","06","19.6353795015","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-09","2023","06","19.1980474731","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-10","2023","06","18.5659768707","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-11","2023","06","18.0780594469","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-12","2023","06","17.5784967246","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-13","2023","06","17.2413062599","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-14","2023","06","16.9341365559","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-15","2023","06","16.5683092116","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-16","2023","06","16.2020357431","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-17","2023","06","15.8314171054","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-18","2023","06","16.1454692002","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-19","2023","06","16.0072889306","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-20","2023","06","19.4483376865","NRSC VIC MODEL"
"Uttarakhand","Dehradun","2023-06-21","2023","06","22.1108254408","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-01","2023","06","14.6900799788","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-02","2023","06","14.1597515353","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-03","2023","06","13.6681842593","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-04","2023","06","13.19961336","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-05","2023","06","12.7710301795","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-06","2023","06","12.6981771606","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-07","2023","06","12.3309223152","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-08","2023","06","11.9578720957","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-09","2023","06","11.6224816728","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-10","2023","06","11.300788202","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-11","2023","06","11.0209521315","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-12","2023","06","10.7389680832","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-13","2023","06","10.4932043639","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-14","2023","06","10.2644711971","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-15","2023","06","10.0767351846","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-16","2023","06","9.8570566758","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-17","2023","06","9.6570589048","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-18","2023","06","10.5480460479","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-19","2023","06","10.6775818317","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-20","2023","06","10.9720284825","NRSC VIC MODEL"
"Uttarakhand","Haridwar","2023-06-21","2023","06","12.0472871165","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-01","2023","06","18.7792831929","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-02","2023","06","18.6756189736","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-03","2023","06","18.2782892718","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-04","2023","06","17.7207083142","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-05","2023","06","17.2157677798","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-06","2023","06","17.7700203158","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-07","2023","06","17.2251383399","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-08","2023","06","16.6878914081","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-09","2023","06","16.2429251529","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-10","2023","06","15.8378261366","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-11","2023","06","15.4687014598","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-12","2023","06","15.150936186","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-13","2023","06","14.8475696289","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-14","2023","06","14.8853207987","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-15","2023","06","14.5769909401","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-16","2023","06","14.2712373362","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-17","2023","06","14.0026819101","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-18","2023","06","14.3726847705","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-19","2023","06","14.3204980309","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-20","2023","06","15.9672229599","NRSC VIC MODEL"
"Uttarakhand","Nainital","2023-06-21","2023","06","15.6059745319","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-01","2023","06","18.6083211958","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-02","2023","06","17.7814360123","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-03","2023","06","17.2116361259","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-04","2023","06","16.7115248369","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-05","2023","06","16.2555388139","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-06","2023","06","16.2634856638","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-07","2023","06","15.8290530882","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-08","2023","06","15.425668775","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-09","2023","06","15.0581969441","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-10","2023","06","14.6980668788","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-11","2023","06","14.3978393946","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-12","2023","06","14.1261308059","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-13","2023","06","13.9837234481","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-14","2023","06","14.2076040925","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-15","2023","06","13.8308770592","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-16","2023","06","13.5623877935","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-17","2023","06","13.3209008301","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-18","2023","06","13.7142404123","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-19","2023","06","13.7622251038","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-20","2023","06","13.8460505076","NRSC VIC MODEL"
"Uttarakhand","Pauri Garhwal","2023-06-21","2023","06","17.1105215776","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-01","2023","06","13.6566925998","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-02","2023","06","13.5105904806","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-03","2023","06","12.8402428063","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-04","2023","06","12.1712212338","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-05","2023","06","12.5806031634","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-06","2023","06","12.5617249795","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-07","2023","06","12.5428794517","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-08","2023","06","13.1067178307","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-09","2023","06","13.074923318","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-10","2023","06","12.8145567351","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-11","2023","06","12.239899452","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-12","2023","06","12.0565735365","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-13","2023","06","13.1102562194","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-14","2023","06","13.7179580104","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-15","2023","06","13.2778146681","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-16","2023","06","12.6350450772","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-17","2023","06","13.1873375672","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-18","2023","06","12.59913232","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-19","2023","06","12.2911014893","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-20","2023","06","13.2973393854","NRSC VIC MODEL"
"Uttarakhand","Pithoragarh","2023-06-21","2023","06","12.4628952127","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-01","2023","06","22.534061604","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-02","2023","06","20.6432994918","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-03","2023","06","19.3416298492","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-04","2023","06","18.5550931717","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-05","2023","06","19.0616778883","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-06","2023","06","18.9521923263","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-07","2023","06","19.1363137511","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-08","2023","06","19.3504622461","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-09","2023","06","18.4392471458","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-10","2023","06","18.5815853439","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-11","2023","06","17.6129487394","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-12","2023","06","16.8194786185","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-13","2023","06","17.7010466289","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-14","2023","06","21.3550081047","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-15","2023","06","20.0649515501","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-16","2023","06","18.8498034939","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-17","2023","06","19.0351437295","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-18","2023","06","19.3115212253","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-19","2023","06","18.1339217135","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-20","2023","06","18.2273498502","NRSC VIC MODEL"
"Uttarakhand","Rudra Prayag","2023-06-21","2023","06","17.5152278025","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-01","2023","06","26.1166482655","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-02","2023","06","23.8926813833","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-03","2023","06","22.2609346052","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-04","2023","06","21.4998832436","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-05","2023","06","20.7794720625","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-06","2023","06","21.458734894","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-07","2023","06","20.739375584","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-08","2023","06","20.1124179067","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-09","2023","06","20.272785783","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-10","2023","06","19.4360293486","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-11","2023","06","18.8512533955","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-12","2023","06","18.2687760747","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-13","2023","06","19.9404180666","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-14","2023","06","19.418954363","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-15","2023","06","19.0484332284","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-16","2023","06","18.3529389269","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-17","2023","06","17.7760102543","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-18","2023","06","19.457695778","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-19","2023","06","18.6397168434","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-20","2023","06","19.0984140817","NRSC VIC MODEL"
"Uttarakhand","Tehri Garhwal","2023-06-21","2023","06","20.8532616973","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-01","2023","06","15.0787113314","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-02","2023","06","14.5406251048","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-03","2023","06","14.1120962955","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-04","2023","06","13.6416831841","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-05","2023","06","13.2353584563","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-06","2023","06","13.285388645","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-07","2023","06","12.8281796393","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-08","2023","06","12.4305312349","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-09","2023","06","12.0702990119","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-10","2023","06","11.7346539442","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-11","2023","06","11.4232200028","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-12","2023","06","11.1402974612","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-13","2023","06","10.8818740474","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-14","2023","06","10.6266921941","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-15","2023","06","10.3899600748","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-16","2023","06","10.1670036619","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-17","2023","06","9.9580670703","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-18","2023","06","10.7920530701","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-19","2023","06","10.5653724304","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-20","2023","06","12.0746639718","NRSC VIC MODEL"
"Uttarakhand","Udam Singh Nagar","2023-06-21","2023","06","12.4719855159","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-01","2023","06","20.1462553296","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-02","2023","06","18.7383204297","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-03","2023","06","17.2530614028","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-04","2023","06","16.3542933055","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-05","2023","06","16.1934148703","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-06","2023","06","16.9446186807","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-07","2023","06","16.6424607036","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-08","2023","06","16.0560197613","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-09","2023","06","16.5599590964","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-10","2023","06","16.2918769465","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-11","2023","06","15.4616551632","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-12","2023","06","14.8313882385","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-13","2023","06","15.2953481462","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-14","2023","06","14.9125849479","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-15","2023","06","14.366967796","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-16","2023","06","14.2715009003","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-17","2023","06","13.5310916811","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-18","2023","06","13.9904010748","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-19","2023","06","13.5860125557","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-20","2023","06","13.7233307713","NRSC VIC MODEL"
"Uttarakhand","Uttar Kashi","2023-06-21","2023","06","13.8868903827","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-01","2023","06","18.5157019836","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-02","2023","06","17.6660640087","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-03","2023","06","19.7769505882","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-04","2023","06","18.708415611","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-05","2023","06","17.7826471657","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-06","2023","06","17.188138523","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-07","2023","06","16.4509589244","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-08","2023","06","16.1455376806","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-09","2023","06","16.642629053","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-10","2023","06","22.7310569437","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-11","2023","06","20.8858396855","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-12","2023","06","24.3147109515","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-13","2023","06","22.245623666","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-14","2023","06","24.2831944502","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-15","2023","06","22.2949635226","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-16","2023","06","20.9432985373","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-17","2023","06","20.620172792","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-18","2023","06","21.360633785","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-19","2023","06","26.7677949583","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-20","2023","06","25.5741123064","NRSC VIC MODEL"
"West Bengal","24 Paraganas North","2023-06-21","2023","06","24.4209440538","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-01","2023","06","14.9675391992","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-02","2023","06","14.0343406227","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-03","2023","06","14.6694805181","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-04","2023","06","13.7648870165","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-05","2023","06","12.9242567989","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-06","2023","06","12.3019131521","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-07","2023","06","11.6663743241","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-08","2023","06","11.4008611256","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-09","2023","06","13.4945692496","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-10","2023","06","21.2945747624","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-11","2023","06","19.2881018359","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-12","2023","06","20.1285686649","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-13","2023","06","20.1553401636","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-14","2023","06","19.050463074","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-15","2023","06","17.7441822407","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-16","2023","06","16.548658483","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-17","2023","06","17.1629289954","NRSC VIC MODEL"
"West Bengal","24 Paraganas South","2023-06-18","2023","06","17.4973474378","NRSC VIC MODEL"
